,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
185,0.6623089,0.75236934,0.419934,0.95,0.13726267218589783,14.055737,0.20545324683189392
186,-0.37967858,0.24067229,-0.5625379,0.7717156410217285,0.6987769603729248,14.820983,1.6355140209197998
187,-0.64562976,-0.22790594,-0.81319624,0.26232853531837463,0.8753988742828369,14.147868,2.1177456378936768
188,1.1226726,0.0091722235,-0.27611354,0.95,0.24497558176517487,7.9862695,1.5173591375350952
189,1.421167,0.6172265,1.2918116,0.08186672627925873,0.09989934414625168,5.423041,0.8451112508773804
190,-0.16691115,-1.138147,-1.0354192,0.2597099840641022,0.9025003910064697,14.647152,2.5987606048583984
191,1.1214596,-1.0365187,0.08326572,0.95,0.31866949796676636,14.75182,0.22866259515285492
192,-0.13180228,-0.57936144,0.51387596,0.95,0.5623094439506531,9.605678,1.3931024074554443
193,0.44662324,0.9712465,-0.22026414,0.95,0.29563748836517334,10.903755,0.541236400604248
194,0.24285898,0.8741899,0.1509968,0.95,0.31060799956321716,6.4576154,1.3088817596435547
195,0.85546774,-0.9079167,0.32998258,0.95,0.3721785843372345,13.435092,0.47108808159828186
196,0.021368343,-0.14685203,-0.021931155,0.95,0.5569409728050232,9.377629,1.8554922342300415
197,-0.3537501,-0.044451874,1.3705119,0.95,0.4527622163295746,13.572729,0.6621516346931458
198,1.7016854,-0.5352218,-0.08925256,0.95,0.13644234836101532,8.306341,1.6433082818984985
199,-0.18806455,0.15248297,1.0062515,0.95,0.40810418128967285,15.024927,0.26743659377098083
200,0.41616598,0.37479132,0.020396177,0.95,0.25326889753341675,10.828618,0.18350769579410553
201,-0.05916462,-0.46450943,0.25994843,0.95,0.5634612441062927,14.979336,0.32414838671684265
202,0.5187085,-0.1479658,-0.17971848,0.95,0.39928221702575684,13.743224,0.15978208184242249
203,0.24497661,0.72266865,-0.9572892,0.7153835892677307,0.6864859461784363,14.104838,1.1317627429962158
204,0.23772049,-0.7804865,-0.82633156,0.7322071194648743,0.7189928889274597,13.772759,2.303494691848755
205,0.023333983,1.0164366,-0.35020414,0.95,0.4883100986480713,10.815308,0.8003568053245544
206,1.0357363,-0.15329735,-0.4805275,0.95,0.32831496000289917,5.7281156,1.65556800365448
207,-0.23173966,-0.0947433,0.20852596,0.95,0.6053684949874878,14.096037,0.6690240502357483
208,0.08500993,-0.21446547,-0.65054274,0.9209957122802734,0.651218593120575,13.451318,1.4213112592697144
209,-1.5287051,0.44911563,-1.1394184,0.0879187136888504,1.2268422842025757,14.977475,2.9123106002807617
210,-0.8606251,0.66506726,0.060626388,0.6713325381278992,0.7219120264053345,13.180144,2.465122938156128
211,-0.32261938,-0.07411479,0.31657007,0.95,0.598466694355011,13.58944,0.9381215572357178
212,-0.49052098,-0.36924875,-0.27002957,0.4651644229888916,0.7884881496429443,14.324372,2.824951410293579
