,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
93,0.106951185,-0.22245239,-0.73736036,0.10508034,0.0760537,-0.009672329,0.8114386,0.8689699172973633,0.6414617896080017,11.579580307006836,1.7899497747421265
94,0.12579764,0.65200603,-0.14606556,0.43837547,-0.14924595,0.14969477,0.32107538,0.95,0.416951060295105,12.272003173828125,0.5505446791648865
95,-0.30197492,-0.24410853,-1.0342288,-1.5494554,0.035953846,0.19194102,0.044881303,0.1673288643360138,1.053863525390625,14.829825401306152,2.8984792232513428
96,-0.865471,0.7471803,0.5104271,0.5802701,-1.38346,-0.0460379,-2.040803,0.32327568531036377,0.9647917151451111,14.623082160949707,2.9065520763397217
97,-0.70905954,0.44674084,0.090783626,0.19096299,0.11228759,0.18735501,-2.1997404,0.7190049886703491,0.6854256391525269,12.35441780090332,2.4869253635406494
98,-0.13297342,-0.16964684,0.28377154,-0.247127,1.1255316,-0.34598136,0.1862332,0.95,0.45512205362319946,9.838496208190918,1.1023765802383423
99,0.200133,-0.8797218,-0.8076508,-0.058503803,-0.62395024,1.5214169,-0.27562946,0.95,0.5941571593284607,13.642709732055664,0.95176762342453
100,-0.79380906,1.0783617,-0.24979904,0.21068221,-1.1396649,-0.8265875,-0.69996923,0.1551324874162674,1.1122547388076782,14.882349967956543,0.030378995463252068
101,1.1870067,0.5230956,0.77251965,-0.6115148,0.0022034626,0.67917514,1.6147872,0.32211893796920776,0.08632897585630417,5.403071403503418,0.7619296312332153
102,-0.4568442,0.297334,1.1510522,-0.49154547,-0.34894738,0.38336897,-1.137592,0.9195370078086853,0.5582931041717529,11.724223136901855,1.4533299207687378
