,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
71,2.1800344,0.12748522,-0.036548022,0.7491157054901123,0.5746659,5.7307353,0.11899831146001816
72,2.268016,0.16677937,-0.2895607,0.8274698257446289,0.42126608,4.9608574,0.1326693892478943
73,2.2322047,0.14011408,-0.17039415,0.8121892213821411,0.5109061,6.54499,0.02925567328929901
74,2.296602,0.13055494,-0.14298387,0.8328471183776855,0.49888796,3.8177197,0.18300440907478333
75,2.3752232,0.117257595,-0.1276595,0.8324205279350281,0.43718272,2.813587,0.3534070551395416
76,2.2770965,0.12784153,-0.11524851,0.8298962116241455,0.5283719,4.290386,0.17974548041820526
77,2.3360476,0.1390208,-0.20232934,0.7710619568824768,0.5817259,6.945783,0.025723641738295555
78,2.1175218,0.1440651,-0.17411518,0.8261260390281677,0.36703432,3.8302414,0.20135870575904846
79,2.3450356,0.05784594,-0.10208016,0.8243095874786377,0.4579966,5.287978,0.10001157969236374
80,2.375958,0.07142195,-0.21536016,0.7917534708976746,0.47572067,3.7321136,0.20277446508407593
81,2.351372,0.1864283,-0.08444617,0.751067042350769,0.64965177,4.8083363,0.137180894613266
82,2.2211366,0.25745517,-0.17072152,0.8229288458824158,0.43311533,3.977203,0.20055505633354187
83,2.2475965,0.16833355,-0.105128996,0.7866971492767334,0.4572715,4.1429634,0.20545253157615662
84,2.1960964,0.104934916,-0.13978077,0.8141764998435974,0.4448817,6.632404,0.04076780751347542
85,2.444855,0.12962633,-0.15955788,0.794138491153717,0.65823495,5.7108164,0.09369170665740967
86,2.1448958,0.12506895,-0.10485778,0.8376412391662598,0.41401774,7.133495,0.03958582505583763
87,2.262242,0.14665844,-0.17454192,0.7288662195205688,0.53511566,5.1317286,0.12176129221916199
88,2.2760775,0.17566313,-0.23031308,0.7908711433410645,0.47064695,4.550369,0.1380501091480255
89,2.3052685,0.16035247,-0.11600433,0.7862805128097534,0.5086483,4.257154,0.15206491947174072
90,2.1994147,0.11592715,-0.15904845,0.827032744884491,0.43094346,6.554543,0.05854914337396622
91,2.400345,0.109091714,-0.216757,0.8255128860473633,0.50092304,4.2646356,0.1501348316669464
92,2.1281207,0.21408269,-0.21721454,0.7893449664115906,0.46644455,10.8288555,0.05
