,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
278,0.47920597,0.85443467,0.28182343,2.0061028,-0.16895029,0.2170702,2.0166168
279,0.5220465,0.93961203,-0.25097406,2.3815963,-0.13478975,0.21308324,2.3325229
280,0.4672529,0.9101854,1.3035716,0.99847513,-0.24069957,0.28996143,0.9881909
281,0.37804362,0.8822398,3.221308,-1.1110731,-0.16092734,0.19537117,-0.99796027
282,0.30135548,0.81471086,1.8352723,0.28482726,-0.19072165,0.2676999,0.2798121
283,0.47942996,0.8721605,2.0025778,0.17541888,-0.19904348,0.3018452,0.070696875
284,0.303753,0.894404,0.9969162,1.1313759,-0.19828756,0.25704825,1.1795092
285,0.3741795,0.89380693,2.6438615,-0.47039786,-0.1700048,0.2298398,-0.57177836
286,0.4293943,0.83258694,1.9949439,0.14027205,-0.19428368,0.2299078,0.18853827
287,0.48779893,0.9195372,0.01695934,2.1068804,-0.2225287,0.30244145,2.097827
288,-0.02895454,0.883578,1.7263409,0.13187781,-0.20336178,0.2143719,0.056173343
289,0.435394,0.9410094,2.5708096,-0.2638328,-0.16679211,0.24339586,-0.28774795
290,0.39692545,0.89136463,3.5778384,-1.3787051,-0.25280917,0.2914518,-1.1736813
291,0.4608786,0.8622281,1.4885993,0.7515456,-0.15316556,0.25960848,0.8228416
292,0.5189989,1.0339202,1.3886007,0.9046714,-0.20907855,0.24018514,0.9044231
293,0.35586217,0.8856696,1.9073633,0.17607147,-0.22563398,0.23929673,0.25405514
294,0.47411007,0.8723521,0.62597334,1.5126503,-0.18139713,0.24936387,1.5258738
295,0.47459108,0.82919186,2.1836855,-0.13922094,-0.22630851,0.28676823,-0.1051779
296,0.45874414,0.9343398,0.5617645,1.7218986,-0.198551,0.24407665,1.6734996
297,0.28478998,0.9361797,-0.53068674,2.6128824,-0.24356565,0.27940378,2.4484105
298,0.34471768,0.85559523,1.1889297,1.065633,-0.18969265,0.29076082,1.0746502
299,0.37212062,0.9793594,2.2618496,0.06971062,-0.17232414,0.29475498,0.083582304
